379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.1,1,0,0,0,0,0,25.,40.,10.,23.,1,0,0,0,0,0,0,0,0,0,8.84,99.
379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.05,1,0,0,0,0,0,25.,40.,10.,23.,1,0,0,0,0,0,0,0,0,0,8.84,89.
379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.045,1,0,0,0,0,0,25.,40.,10.,23.,1,0,0,0,0,0,0,0,0,0,8.84,65.
379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.05,1,0,0,0,0,0,25.,20.,10.,23.,1,0,0,0,0,0,0,0,0,0,8.84,17.
379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.05,1,0,0,0,0,0,25.,60.,10.,23.,1,0,0,0,0,0,0,0,0,0,8.84,97.
379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.025,1,0,0,0,0,0,25.,60.,10.,23.,1,0,0,0,0,0,0,0,0,0,8.84,89.
379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.0125,1,0,0,0,0,0,25.,60.,10.,23.,1,0,0,0,0,0,0,0,0,0,8.84,74.
379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.005,1,0,0,0,0,0,25.,60.,10.,23.,1,0,0,0,0,0,0,0,0,0,8.84,46.
379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.0125,1,0,0,0,0,0,25.,80.,10.,23.,1,0,0,0,0,0,0,0,0,0,8.84,66.
379.26549999999975,839.0040000000006,1489.2719999999997,2246.300400000001,2794.2689999999984,3862.,8846.,12776.,14890.,15752.,65.,138.,250.,384.,468.,388.,1066.,1780.,2280.,2658.,27.186300000000024,72.14379999999998,125.54080000000003,174.11399999999998,206.77319999999997,0.843,17.5,11.4,27.3,11.3,19.9,744.133,1336.551,212.62,9.532,-0.429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.58249999999998,267.39300000000003,553.9001999999998,680.7256,528.2654,878.,1296.,2588.,3420.,2436.,17.,32.,56.,58.,48.,88.,202.,220.,190.,144.,7.969700000000001,16.2932,26.382,29.3358,22.426799999999997,4.,54.,159.,1790.,1891.3824,340.0868,289.885,3.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.,0.005,1,0,0,0,0,0,25.,50.,10.,23.,0,1,0,0,0,0,0,0,0,0,8.84,43.
